risk_budget,method,task,regime,seed,episodes,success,rare_failure_recall,contact_boundary_error,unsafe_commitment,overtrust_rate,recovery_success,tail_risk_rate,calibration_ece,intervention_cost,average_scaling_gain,boundary_risk_slope,scale_exception_gap,boundary_coverage,shortcut_reliance,morphology_transfer_gap,recoverability_deficit,regret_to_oracle,utility,coverage,risk_score
0.08,small_behavior_clone,deformable_handling,occluded_precondition,9,6,0.112367,0.333333,0.5,0.166667,0.166667,0.166667,0.0,0.0,0.333333,0.0,0.666667,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.087513,0.053,0.1
0.08,small_behavior_clone,deformable_handling,embodiment_mismatch,0,6,0.132394,0.166667,0.333333,0.333333,0.333333,0.666667,0.166667,0.333333,0.333333,0.0,0.5,0.0,0.333333,0.333333,0.166667,0.0,0.0,0.06439,0.138833,0.283333
0.08,small_behavior_clone,deformable_handling,embodiment_mismatch,1,6,0.076678,0.166667,0.333333,0.0,0.333333,0.166667,0.0,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.0,0.059153,0.228667,0.093333
0.08,small_behavior_clone,deformable_handling,embodiment_mismatch,2,6,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.0,0.0,0.197167,0.116667
0.08,small_behavior_clone,deformable_handling,embodiment_mismatch,3,6,0.081422,0.5,0.333333,0.166667,0.0,0.5,0.333333,0.166667,0.5,0.0,0.666667,0.5,0.333333,0.333333,0.333333,0.166667,0.0,0.04609,0.269333,0.186667
0.08,small_behavior_clone,deformable_handling,embodiment_mismatch,4,6,0.05,0.0,0.333333,0.166667,0.0,0.0,0.333333,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.002833,0.0,0.17
0.08,small_behavior_clone,deformable_handling,embodiment_mismatch,5,6,0.169144,0.0,0.5,0.166667,0.166667,0.0,0.166667,0.166667,0.166667,0.5,0.5,0.166667,0.333333,0.0,0.0,0.166667,0.0,0.111748,0.296333,0.166667
0.08,small_behavior_clone,deformable_handling,embodiment_mismatch,6,6,0.067772,0.5,0.5,0.166667,0.666667,0.333333,0.166667,0.333333,0.333333,0.0,0.166667,0.333333,0.333333,0.333333,0.166667,0.333333,0.0,0.0,0.152333,0.273333
0.08,small_behavior_clone,deformable_handling,embodiment_mismatch,7,6,0.061472,0.333333,0.166667,0.166667,0.333333,0.0,0.5,0.333333,0.0,0.333333,0.5,0.166667,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.098333,0.313333
0.08,small_behavior_clone,deformable_handling,embodiment_mismatch,8,6,0.1,0.333333,0.0,0.5,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.0,0.032583,0.0,0.273333
0.08,small_behavior_clone,deformable_handling,embodiment_mismatch,9,6,0.144956,0.0,0.5,0.166667,0.0,0.333333,0.166667,0.0,0.333333,0.0,0.333333,0.0,0.166667,0.166667,0.0,0.5,0.0,0.11298,0.192667,0.12
0.08,small_behavior_clone,deformable_handling,long_horizon_compounding,0,6,0.059333,0.0,0.666667,0.0,0.166667,0.166667,0.0,0.166667,0.333333,0.166667,0.5,0.333333,0.0,0.0,0.0,0.333333,0.0,0.034875,0.08,0.046667
0.08,small_behavior_clone,deformable_handling,long_horizon_compounding,1,6,0.0,0.0,0.166667,0.333333,0.0,0.5,0.166667,0.0,0.0,0.166667,0.666667,0.166667,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.264833,0.19
0.08,small_behavior_clone,deformable_handling,long_horizon_compounding,2,6,0.102917,0.0,0.166667,0.0,0.166667,0.0,0.333333,0.0,0.166667,0.0,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.0,0.056357,0.0125,0.13
0.08,small_behavior_clone,deformable_handling,long_horizon_compounding,3,6,0.0,0.166667,0.166667,0.333333,0.166667,0.166667,0.333333,0.0,0.0,0.166667,0.166667,0.0,0.333333,0.166667,0.166667,0.166667,0.0,0.0,0.156833,0.27
0.08,small_behavior_clone,deformable_handling,long_horizon_compounding,4,6,0.1,0.333333,0.166667,0.333333,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.0,0.0,0.166667,0.0,0.031833,0.0,0.266667
0.08,small_behavior_clone,deformable_handling,long_horizon_compounding,5,6,0.222733,0.166667,0.333333,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.166667,0.333333,0.166667,0.5,0.166667,0.0,0.166667,0.0,0.20737,0.526,0.12
0.08,small_behavior_clone,deformable_handling,long_horizon_compounding,6,6,0.273111,0.333333,0.5,0.0,0.166667,0.0,0.333333,0.166667,0.166667,0.0,0.5,0.333333,0.166667,0.0,0.166667,0.333333,0.0,0.215742,0.156667,0.146667
0.08,small_behavior_clone,deformable_handling,long_horizon_compounding,7,6,0.0,0.166667,0.333333,0.0,0.333333,0.166667,0.166667,0.166667,0.166667,0.0,0.833333,0.0,0.166667,0.333333,0.0,0.333333,0.0,0.0,0.183667,0.126667
0.08,small_behavior_clone,deformable_handling,long_horizon_compounding,8,6,0.0,0.166667,0.5,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.0,0.333333,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.192667,0.12
0.08,small_behavior_clone,deformable_handling,long_horizon_compounding,9,6,0.05,0.0,0.166667,0.5,0.333333,0.333333,0.166667,0.333333,0.5,0.0,0.333333,0.0,0.166667,0.166667,0.0,0.5,0.0,0.0,0.0,0.353333
0.08,small_behavior_clone,deformable_handling,spurious_visual_shortcut,0,6,0.05,0.0,0.666667,0.5,0.0,0.333333,0.166667,0.333333,0.166667,0.166667,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.293333
0.08,small_behavior_clone,deformable_handling,spurious_visual_shortcut,1,6,0.05,0.5,0.333333,0.5,0.333333,0.0,0.0,0.166667,0.166667,0.0,0.333333,0.0,0.166667,0.0,0.0,0.5,0.0,0.0,0.0,0.286667
0.08,small_behavior_clone,deformable_handling,spurious_visual_shortcut,2,6,0.084572,0.5,0.5,0.0,0.0,0.166667,0.5,0.166667,0.166667,0.0,0.166667,0.166667,0.333333,0.5,0.0,0.166667,0.0,0.067672,0.296333,0.166667
0.08,small_behavior_clone,deformable_handling,spurious_visual_shortcut,3,6,0.095072,0.333333,0.333333,0.166667,0.166667,0.333333,0.0,0.0,0.333333,0.0,0.333333,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.089107,0.386333,0.1
0.08,small_behavior_clone,deformable_handling,spurious_visual_shortcut,4,6,0.05,0.166667,0.166667,0.166667,0.333333,0.333333,0.0,0.333333,0.166667,0.0,0.333333,0.166667,0.0,0.333333,0.0,0.333333,0.0,0.013542,0.0,0.163333
0.08,small_behavior_clone,deformable_handling,spurious_visual_shortcut,5,6,0.0,0.166667,0.0,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.333333,0.5,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.224167,0.096667
0.08,small_behavior_clone,deformable_handling,spurious_visual_shortcut,6,6,0.05,0.0,0.666667,0.166667,0.166667,0.5,0.166667,0.333333,0.5,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.006833,0.0,0.183333
0.08,small_behavior_clone,deformable_handling,spurious_visual_shortcut,7,6,0.05,0.333333,0.166667,0.166667,0.333333,0.666667,0.333333,0.333333,0.0,0.166667,0.333333,0.0,0.0,0.0,0.0,0.166667,0.0,0.000833,0.0,0.263333
0.08,small_behavior_clone,deformable_handling,spurious_visual_shortcut,8,6,0.073547,0.166667,0.333333,0.333333,0.166667,0.5,0.166667,0.166667,0.166667,0.166667,0.333333,0.333333,0.333333,0.5,0.0,0.333333,0.0,0.017166,0.201833,0.236667
0.08,small_behavior_clone,deformable_handling,spurious_visual_shortcut,9,6,0.078778,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.0,0.166667,0.5,0.333333,0.166667,0.0,0.166667,0.166667,0.0,0.086637,0.246667,0.033333
0.08,small_behavior_clone,deformable_handling,recovery_scarce_failure,0,6,0.05,0.333333,0.5,0.0,0.0,0.166667,0.5,0.0,0.166667,0.333333,0.5,0.5,0.0,0.166667,0.166667,0.5,0.0,0.013708,0.0,0.15
0.08,small_behavior_clone,deformable_handling,recovery_scarce_failure,1,6,0.05,0.0,0.5,0.166667,0.166667,0.166667,0.666667,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.333333,0.0,0.0,0.0,0.0,0.0,0.3
0.08,small_behavior_clone,deformable_handling,recovery_scarce_failure,2,6,0.0,0.166667,0.666667,0.0,0.5,0.0,0.333333,0.0,0.166667,0.0,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.098167,0.19
0.08,small_behavior_clone,deformable_handling,recovery_scarce_failure,3,6,0.05,0.0,0.666667,0.166667,0.333333,0.166667,0.166667,0.333333,0.0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0,0.213333
0.08,small_behavior_clone,deformable_handling,recovery_scarce_failure,4,6,0.0,0.333333,0.166667,0.0,0.5,0.0,0.5,0.0,0.166667,0.166667,0.333333,0.0,0.333333,0.166667,0.166667,0.166667,0.0,0.0,0.197333,0.24
0.08,small_behavior_clone,deformable_handling,recovery_scarce_failure,5,6,0.0,0.166667,0.166667,0.333333,0.333333,0.166667,0.5,0.0,0.0,0.166667,0.166667,0.5,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.0,0.35
0.08,small_behavior_clone,deformable_handling,recovery_scarce_failure,6,6,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.166667,0.0,0.0,0.08,0.0
0.08,small_behavior_clone,deformable_handling,recovery_scarce_failure,7,6,0.0,0.5,0.333333,0.666667,0.0,0.333333,0.333333,0.166667,0.0,0.166667,0.666667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.396667
0.08,small_behavior_clone,deformable_handling,recovery_scarce_failure,8,6,0.054103,0.333333,0.333333,0.333333,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.333333,0.0,0.166667,0.0,0.0,0.0,0.0,0.007129,0.035167,0.236667
0.08,small_behavior_clone,deformable_handling,recovery_scarce_failure,9,6,0.05,0.166667,0.5,0.5,0.666667,0.5,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0,0.0,0.396667
0.08,small_behavior_clone,deformable_handling,distribution_mixture_aliasing,0,6,0.05,0.0,0.5,0.166667,0.166667,0.166667,0.5,0.166667,0.333333,0.0,0.833333,0.333333,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.266667
0.08,small_behavior_clone,deformable_handling,distribution_mixture_aliasing,1,6,0.0,0.0,0.5,0.0,0.0,0.333333,0.166667,0.166667,0.166667,0.0,0.666667,0.333333,0.166667,0.5,0.0,0.166667,0.0,0.0,0.246667,0.066667
0.08,small_behavior_clone,deformable_handling,distribution_mixture_aliasing,2,6,0.1,0.5,0.333333,0.0,0.166667,0.5,0.666667,0.333333,0.0,0.333333,0.666667,0.0,0.166667,0.166667,0.0,0.333333,0.0,0.049375,0.0,0.263333
0.08,small_behavior_clone,deformable_handling,distribution_mixture_aliasing,3,6,0.05,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.5,0.166667,0.166667,0.333333,0.0,0.0,0.166667,0.166667,0.333333,0.0,0.0,0.0,0.25
0.08,small_behavior_clone,deformable_handling,distribution_mixture_aliasing,4,6,0.078778,0.666667,0.5,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.0,0.098237,0.246667,0.07
0.08,small_behavior_clone,deformable_handling,distribution_mixture_aliasing,5,6,0.15,0.5,0.666667,0.333333,0.333333,0.166667,0.5,0.166667,0.333333,0.0,0.333333,0.166667,0.166667,0.166667,0.333333,0.333333,0.0,0.043292,0.0,0.366667
0.08,small_behavior_clone,deformable_handling,distribution_mixture_aliasing,6,6,0.15,0.166667,0.666667,0.333333,0.666667,0.0,0.333333,0.333333,0.0,0.166667,0.166667,0.0,0.333333,0.5,0.0,0.166667,0.0,0.032542,0.0,0.393333
0.08,small_behavior_clone,deformable_handling,distribution_mixture_aliasing,7,6,0.0,0.0,0.666667,0.166667,0.333333,0.333333,0.0,0.333333,0.166667,0.0,0.333333,0.166667,0.166667,0.166667,0.333333,0.5,0.0,0.0,0.134167,0.163333
0.08,small_behavior_clone,deformable_handling,distribution_mixture_aliasing,8,6,0.225367,0.166667,0.333333,0.5,0.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.333333,0.5,0.333333,0.666667,0.0,0.158928,0.215333,0.226667
0.08,small_behavior_clone,deformable_handling,distribution_mixture_aliasing,9,6,0.114517,0.166667,0.333333,0.166667,0.166667,0.333333,0.0,0.0,0.333333,0.0,0.166667,0.0,0.5,0.166667,0.166667,0.166667,0.0,0.116209,0.553,0.1
0.08,small_behavior_clone,deformable_handling,actuator_latency_shift,0,6,0.085097,0.0,0.666667,0.0,0.166667,0.166667,0.333333,0.333333,0.333333,0.166667,0.166667,0.0,0.333333,0.166667,0.0,0.166667,0.0,0.044768,0.300833,0.163333
0.08,small_behavior_clone,deformable_handling,actuator_latency_shift,1,6,0.061978,0.0,0.166667,0.166667,0.0,0.5,0.333333,0.166667,0.0,0.333333,0.5,0.166667,0.166667,0.166667,0.333333,0.166667,0.0,0.024719,0.102667,0.186667
0.08,small_behavior_clone,deformable_handling,actuator_latency_shift,2,6,0.05,0.166667,0.666667,0.333333,0.166667,0.333333,0.333333,0.166667,0.166667,0.0,0.666667,0.0,0.166667,0.333333,0.0,0.166667,0.0,0.0,0.0,0.286667
0.08,small_behavior_clone,deformable_handling,actuator_latency_shift,3,6,0.075103,0.166667,0.5,0.166667,0.0,0.333333,0.0,0.333333,0.166667,0.0,0.833333,0.0,0.166667,0.166667,0.0,0.333333,0.0,0.071438,0.215167,0.103333
0.08,small_behavior_clone,deformable_handling,actuator_latency_shift,4,6,0.0,0.166667,0.833333,0.166667,0.166667,0.5,0.166667,0.166667,0.333333,0.333333,0.666667,0.0,0.166667,0.333333,0.0,0.166667,0.0,0.0,0.129667,0.166667
0.08,small_behavior_clone,deformable_handling,actuator_latency_shift,5,6,0.0,0.166667,0.666667,0.333333,0.166667,0.166667,0.166667,0.0,0.333333,0.0,0.5,0.166667,0.0,0.333333,0.166667,0.333333,0.0,0.0,0.0,0.22
0.08,small_behavior_clone,deformable_handling,actuator_latency_shift,6,6,0.079847,0.5,0.333333,0.166667,0.333333,0.166667,0.166667,0.166667,0.166667,0.0,0.333333,0.0,0.333333,0.166667,0.333333,0.0,0.0,0.049576,0.255833,0.196667
0.08,small_behavior_clone,deformable_handling,actuator_latency_shift,7,6,0.15,0.166667,0.333333,0.333333,0.166667,0.166667,0.333333,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.0,0.06575,0.0,0.27
0.08,small_behavior_clone,deformable_handling,actuator_latency_shift,8,6,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.0,0.5,0.166667,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.183333
0.08,small_behavior_clone,deformable_handling,actuator_latency_shift,9,6,0.0,0.166667,0.166667,0.166667,0.5,0.166667,0.333333,0.0,0.166667,0.166667,0.166667,0.0,0.333333,0.166667,0.166667,0.166667,0.0,0.0,0.170333,0.26
0.08,small_behavior_clone,deformable_handling,mixed_exception_stress,0,6,0.0,0.333333,0.333333,0.166667,0.0,0.333333,0.333333,0.666667,0.166667,0.166667,0.5,0.166667,0.166667,0.333333,0.0,0.333333,0.0,0.0,0.035167,0.236667
0.08,small_behavior_clone,deformable_handling,mixed_exception_stress,1,6,0.0,0.166667,0.0,0.5,0.0,0.166667,0.166667,0.0,0.5,0.166667,0.5,0.166667,0.333333,0.5,0.5,0.5,0.0,0.0,0.170333,0.26
0.08,small_behavior_clone,deformable_handling,mixed_exception_stress,2,6,0.0,0.0,0.333333,0.166667,0.0,0.0,0.333333,0.333333,0.166667,0.166667,0.333333,0.0,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.246833,0.203333
0.08,small_behavior_clone,deformable_handling,mixed_exception_stress,3,6,0.0,0.666667,0.666667,0.166667,0.0,0.0,0.333333,0.166667,0.0,0.166667,0.333333,0.333333,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.186667
0.08,small_behavior_clone,deformable_handling,mixed_exception_stress,4,6,0.0,0.0,0.666667,0.0,0.166667,0.333333,0.0,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.166667,0.333333,0.333333,0.0,0.0,0.246667,0.063333
0.08,small_behavior_clone,deformable_handling,mixed_exception_stress,5,6,0.0,0.166667,0.5,0.666667,0.166667,0.333333,0.5,0.166667,0.166667,0.0,0.666667,0.666667,0.166667,0.0,0.166667,0.5,0.0,0.0,0.0,0.476667
0.08,small_behavior_clone,deformable_handling,mixed_exception_stress,6,6,0.0,0.333333,0.333333,0.666667,0.333333,0.5,0.166667,0.5,0.333333,0.0,0.5,0.0,0.0,0.166667,0.0,0.166667,0.0,0.0,0.0,0.44
0.08,small_behavior_clone,deformable_handling,mixed_exception_stress,7,6,0.0,0.166667,0.666667,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.0,0.5,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.136667
0.08,small_behavior_clone,deformable_handling,mixed_exception_stress,8,6,0.0,0.333333,0.833333,0.333333,0.166667,0.166667,0.333333,0.0,0.0,0.0,0.5,0.0,0.333333,0.333333,0.0,0.333333,0.0,0.0,0.156833,0.27
0.08,small_behavior_clone,deformable_handling,mixed_exception_stress,9,6,0.070903,0.0,0.833333,0.166667,0.333333,0.166667,0.0,0.0,0.166667,0.166667,0.666667,0.166667,0.166667,0.333333,0.0,0.333333,0.0,0.030039,0.179167,0.13
0.08,small_behavior_clone,mobile_manipulation,rare_contact_tail,0,6,0.255292,0.166667,0.333333,0.0,0.166667,0.333333,0.333333,0.333333,0.5,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.206084,0.300833,0.163333
0.08,small_behavior_clone,mobile_manipulation,rare_contact_tail,1,6,0.05,0.333333,1.0,0.166667,0.0,0.166667,0.5,0.0,0.166667,0.0,0.5,0.0,0.0,0.166667,0.0,0.166667,0.0,0.003458,0.0,0.22
0.08,small_behavior_clone,mobile_manipulation,rare_contact_tail,2,6,0.0,0.166667,0.333333,0.333333,0.0,0.333333,0.833333,0.333333,0.0,0.0,0.333333,0.333333,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.423333
0.08,small_behavior_clone,mobile_manipulation,rare_contact_tail,3,6,0.05,0.0,0.166667,0.166667,0.166667,0.166667,0.5,0.333333,0.166667,0.0,0.5,0.0,0.166667,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.283333
0.08,small_behavior_clone,mobile_manipulation,rare_contact_tail,4,6,0.050953,0.166667,0.0,0.0,0.5,0.333333,0.5,0.166667,0.166667,0.0,0.333333,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.008167,0.256667
0.08,small_behavior_clone,mobile_manipulation,rare_contact_tail,5,6,0.05,0.166667,0.333333,0.0,0.333333,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.166667,0.166667,0.0,0.011708,0.0,0.16
0.08,small_behavior_clone,mobile_manipulation,rare_contact_tail,6,6,0.065128,0.0,0.333333,0.166667,0.166667,0.333333,0.166667,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.166667,0.0,0.031571,0.129667,0.166667
0.08,small_behavior_clone,mobile_manipulation,rare_contact_tail,7,6,0.109256,0.166667,0.833333,0.166667,0.166667,0.5,0.333333,0.333333,0.0,0.0,0.333333,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.05489,0.039667,0.233333
0.08,small_behavior_clone,mobile_manipulation,rare_contact_tail,8,6,0.0,0.0,0.5,0.166667,0.0,0.166667,0.0,0.333333,0.5,0.166667,0.166667,0.0,0.5,0.333333,0.166667,0.166667,0.0,0.0,0.5485,0.103333
0.08,small_behavior_clone,mobile_manipulation,rare_contact_tail,9,6,0.058283,0.0,0.0,0.166667,0.0,0.166667,0.0,0.166667,0.333333,0.166667,0.333333,0.0,0.0,0.0,0.166667,0.166667,0.0,0.0391,0.071,0.086667
0.08,small_behavior_clone,mobile_manipulation,occluded_precondition,0,6,0.050408,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.0,0.018561,0.0035,0.136667
0.08,small_behavior_clone,mobile_manipulation,occluded_precondition,1,6,0.255322,0.333333,0.166667,0.333333,0.0,0.0,0.0,0.0,0.333333,0.166667,0.666667,0.5,0.666667,0.333333,0.0,0.333333,0.0,0.219019,0.665667,0.14
0.08,small_behavior_clone,mobile_manipulation,occluded_precondition,2,6,0.1,0.0,0.333333,0.0,0.166667,0.166667,0.333333,0.166667,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,0.0,0.051875,0.0,0.146667
0.08,small_behavior_clone,mobile_manipulation,occluded_precondition,3,6,0.1591,0.333333,0.5,0.166667,0.0,0.333333,0.166667,0.0,0.0,0.0,0.666667,0.166667,0.0,0.333333,0.0,0.0,0.0,0.127424,0.026,0.12
0.08,small_behavior_clone,mobile_manipulation,occluded_precondition,4,6,0.235333,0.166667,0.166667,0.0,0.333333,0.166667,0.0,0.166667,0.0,0.166667,0.666667,0.0,0.5,0.333333,0.166667,0.333333,0.0,0.247742,0.58,0.076667
0.08,small_behavior_clone,mobile_manipulation,occluded_precondition,5,6,0.130256,0.0,0.5,0.166667,0.166667,0.5,0.166667,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.333333,0.0,0.088867,0.129667,0.166667
0.08,small_behavior_clone,mobile_manipulation,occluded_precondition,6,6,0.060403,0.166667,0.333333,0.0,0.166667,0.5,0.5,0.166667,0.166667,0.0,0.333333,0.0,0.166667,0.0,0.0,0.0,0.0,0.024198,0.089167,0.196667
0.08,small_behavior_clone,mobile_manipulation,occluded_precondition,7,6,0.069328,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.0,0.026361,0.165667,0.14
0.08,small_behavior_clone,mobile_manipulation,occluded_precondition,8,6,0.0,0.333333,0.5,0.5,0.0,0.333333,0.166667,0.166667,0.0,0.166667,0.333333,0.0,0.333333,0.5,0.333333,0.166667,0.0,0.0,0.147833,0.276667
0.08,small_behavior_clone,mobile_manipulation,occluded_precondition,9,6,0.392889,0.0,0.333333,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.0,0.333333,0.166667,0.333333,0.166667,0.0,0.333333,0.0,0.3808,0.413333,0.016667
0.08,small_behavior_clone,mobile_manipulation,embodiment_mismatch,0,6,0.116644,0.0,0.166667,0.333333,0.333333,0.333333,0.333333,0.333333,0.5,0.0,0.333333,0.166667,0.333333,0.166667,0.5,0.166667,0.0,0.014586,0.071333,0.333333
0.08,small_behavior_clone,mobile_manipulation,embodiment_mismatch,1,6,0.119756,0.333333,0.666667,0.166667,0.166667,0.333333,0.333333,0.0,0.166667,0.0,0.5,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.070572,0.084667,0.2
0.08,small_behavior_clone,mobile_manipulation,embodiment_mismatch,2,6,0.070903,0.0,0.166667,0.0,0.166667,0.0,0.333333,0.0,0.166667,0.0,0.333333,0.0,0.166667,0.0,0.5,0.333333,0.0,0.034203,0.179167,0.13
0.08,small_behavior_clone,mobile_manipulation,embodiment_mismatch,3,6,0.395067,0.166667,0.333333,0.166667,0.166667,0.166667,0.333333,0.0,0.333333,0.0,0.666667,0.5,0.5,0.166667,0.333333,0.166667,0.0,0.310813,0.418,0.2
0.08,small_behavior_clone,mobile_manipulation,embodiment_mismatch,4,6,0.1,0.166667,0.666667,0.166667,0.166667,0.0,0.166667,0.0,0.333333,0.166667,0.5,0.166667,0.0,0.166667,0.166667,0.0,0.0,0.049958,0.0,0.15
0.08,small_behavior_clone,mobile_manipulation,embodiment_mismatch,5,6,0.065672,0.333333,0.166667,0.333333,0.166667,0.0,0.333333,0.166667,0.166667,0.0,0.333333,0.0,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.134333,0.286667
0.08,small_behavior_clone,mobile_manipulation,embodiment_mismatch,6,6,0.0,0.166667,0.5,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.5,0.166667,0.5,0.166667,0.0,0.166667,0.0,0.0,0.526,0.12
0.08,small_behavior_clone,mobile_manipulation,embodiment_mismatch,7,6,0.155456,0.333333,0.333333,0.166667,0.0,0.166667,0.0,0.166667,0.166667,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.146056,0.237667,0.086667
0.08,small_behavior_clone,mobile_manipulation,embodiment_mismatch,8,6,0.058828,0.5,0.333333,0.0,0.5,0.166667,0.333333,0.166667,0.0,0.166667,0.666667,0.5,0.166667,0.333333,0.166667,0.166667,0.0,0.008665,0.075667,0.206667
0.08,small_behavior_clone,mobile_manipulation,embodiment_mismatch,9,6,0.078778,0.166667,0.333333,0.0,0.0,0.333333,0.166667,0.0,0.166667,0.0,0.5,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.072137,0.246667,0.05
0.08,small_behavior_clone,mobile_manipulation,long_horizon_compounding,0,6,0.15,0.166667,0.0,0.5,0.0,0.0,0.666667,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.024417,0.0,0.41
0.08,small_behavior_clone,mobile_manipulation,long_horizon_compounding,1,6,0.212708,0.0,0.5,0.0,0.166667,0.166667,0.333333,0.0,0.333333,0.166667,0.666667,0.0,0.166667,0.0,0.0,0.0,0.0,0.162969,0.179167,0.13
0.08,small_behavior_clone,mobile_manipulation,long_horizon_compounding,2,6,0.1,0.333333,0.5,0.166667,0.0,0.166667,0.333333,0.0,0.333333,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.5,0.0,0.053667,0.0,0.17
0.08,small_behavior_clone,mobile_manipulation,long_horizon_compounding,3,6,0.056203,0.333333,0.333333,0.333333,0.0,0.166667,0.166667,0.333333,0.0,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.333333,0.0,0.01723,0.053167,0.223333
