stress_level,method,task,regime,seed,episodes,success,rare_failure_recall,contact_boundary_error,unsafe_commitment,overtrust_rate,recovery_success,tail_risk_rate,calibration_ece,intervention_cost,average_scaling_gain,boundary_risk_slope,scale_exception_gap,boundary_coverage,shortcut_reliance,morphology_transfer_gap,recoverability_deficit,regret_to_oracle,utility
0.08,large_behavior_clone,deformable_handling,embodiment_mismatch,7,6,0.833333,0.166667,0.166667,0.0,0.166667,0.333333,0.166667,0.5,0.333333,0.5,0.0,0.333333,0.5,0.166667,0.166667,0.166667,0.0,0.828333
0.08,large_behavior_clone,deformable_handling,embodiment_mismatch,8,6,0.5,0.166667,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.5,0.333333,0.333333,0.166667,0.0,0.333333,0.0,0.508333
0.08,large_behavior_clone,deformable_handling,embodiment_mismatch,9,6,0.666667,0.166667,0.333333,0.166667,0.166667,0.333333,0.0,0.0,0.166667,0.0,0.333333,0.666667,0.166667,0.166667,0.0,0.0,0.0,0.6125
0.08,large_behavior_clone,deformable_handling,long_horizon_compounding,0,6,0.5,0.5,0.0,0.166667,0.0,0.5,0.166667,0.166667,0.333333,0.333333,0.666667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.524167
0.08,large_behavior_clone,deformable_handling,long_horizon_compounding,1,6,0.5,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.666667,0.166667,0.166667,0.0,0.0,0.463333
0.08,large_behavior_clone,deformable_handling,long_horizon_compounding,2,6,0.333333,0.166667,0.0,0.166667,0.333333,0.333333,0.333333,0.0,0.166667,0.166667,0.166667,0.666667,0.5,0.0,0.0,0.0,0.0,0.25
0.08,large_behavior_clone,deformable_handling,long_horizon_compounding,3,6,0.666667,0.5,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.0,0.5,0.5,0.5,0.166667,0.0,0.166667,0.0,0.0,0.6975
0.08,large_behavior_clone,deformable_handling,long_horizon_compounding,4,6,0.666667,0.333333,0.5,0.0,0.0,0.333333,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.333333,0.166667,0.666667,0.0,0.7225
0.08,large_behavior_clone,deformable_handling,long_horizon_compounding,5,6,0.333333,0.166667,0.333333,0.166667,0.166667,0.5,0.166667,0.166667,0.0,0.166667,0.166667,0.833333,0.333333,0.0,0.166667,0.5,0.0,0.2825
0.08,large_behavior_clone,deformable_handling,long_horizon_compounding,6,6,0.666667,0.333333,0.5,0.0,0.166667,0.5,0.0,0.333333,0.333333,0.333333,0.333333,0.5,0.0,0.0,0.0,0.333333,0.0,0.6575
0.08,large_behavior_clone,deformable_handling,long_horizon_compounding,7,6,0.5,0.166667,0.0,0.166667,0.166667,0.333333,0.0,0.333333,0.166667,0.5,0.166667,0.833333,0.166667,0.333333,0.166667,0.0,0.0,0.4325
0.08,large_behavior_clone,deformable_handling,long_horizon_compounding,8,6,0.333333,0.5,0.166667,0.166667,0.166667,0.0,0.5,0.166667,0.166667,0.333333,0.333333,0.333333,0.333333,0.333333,0.166667,0.333333,0.0,0.2775
0.08,large_behavior_clone,deformable_handling,long_horizon_compounding,9,6,0.666667,0.166667,0.5,0.0,0.166667,0.166667,0.0,0.0,0.166667,0.666667,0.0,0.5,0.5,0.666667,0.0,0.5,0.0,0.664167
0.08,large_behavior_clone,deformable_handling,spurious_visual_shortcut,0,6,0.5,0.166667,0.166667,0.0,0.0,0.333333,0.333333,0.166667,0.0,0.666667,0.0,0.333333,0.333333,0.5,0.166667,0.0,0.0,0.504167
0.08,large_behavior_clone,deformable_handling,spurious_visual_shortcut,1,6,0.333333,0.0,0.166667,0.0,0.0,0.5,0.166667,0.333333,0.333333,0.166667,0.333333,0.5,0.166667,0.333333,0.166667,0.333333,0.0,0.303333
0.08,large_behavior_clone,deformable_handling,spurious_visual_shortcut,2,6,0.666667,0.166667,0.0,0.0,0.166667,0.333333,0.0,0.333333,0.166667,0.666667,0.5,0.5,0.0,0.166667,0.166667,0.0,0.0,0.638333
0.08,large_behavior_clone,deformable_handling,spurious_visual_shortcut,3,6,0.5,0.5,0.5,0.166667,0.166667,0.333333,0.0,0.0,0.333333,0.166667,0.166667,0.5,0.166667,0.166667,0.0,0.166667,0.0,0.484167
0.08,large_behavior_clone,deformable_handling,spurious_visual_shortcut,4,6,0.666667,0.166667,0.166667,0.0,0.333333,0.166667,0.0,0.333333,0.0,0.0,0.666667,0.166667,0.5,0.0,0.0,0.0,0.0,0.681667
0.08,large_behavior_clone,deformable_handling,spurious_visual_shortcut,5,6,0.5,0.166667,0.5,0.0,0.0,0.333333,0.166667,0.0,0.166667,0.833333,0.166667,0.5,0.333333,0.166667,0.166667,0.0,0.0,0.498333
0.08,large_behavior_clone,deformable_handling,spurious_visual_shortcut,6,6,0.666667,0.333333,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.833333,0.333333,1.0,0.333333,0.166667,0.0,0.0,0.0,0.604167
0.08,large_behavior_clone,deformable_handling,spurious_visual_shortcut,7,6,0.333333,0.333333,0.333333,0.0,0.0,0.166667,0.166667,0.0,0.333333,0.5,0.166667,0.333333,0.333333,0.0,0.166667,0.333333,0.0,0.340833
0.08,large_behavior_clone,deformable_handling,spurious_visual_shortcut,8,6,0.333333,0.166667,0.5,0.0,0.333333,0.666667,0.166667,0.166667,0.166667,0.333333,0.666667,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.330833
0.08,large_behavior_clone,deformable_handling,spurious_visual_shortcut,9,6,0.5,0.5,0.333333,0.0,0.166667,0.333333,0.333333,0.333333,0.0,0.0,0.333333,0.5,0.166667,0.333333,0.0,0.0,0.0,0.494167
0.08,large_behavior_clone,deformable_handling,recovery_scarce_failure,0,6,0.333333,0.166667,0.333333,0.166667,0.0,0.5,0.166667,0.0,0.0,0.166667,0.166667,0.5,0.333333,0.166667,0.0,0.0,0.0,0.328333
0.08,large_behavior_clone,deformable_handling,recovery_scarce_failure,1,6,0.5,0.333333,0.333333,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.496667
0.08,large_behavior_clone,deformable_handling,recovery_scarce_failure,2,6,0.333333,0.5,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.333333,0.0,0.311667
0.08,large_behavior_clone,deformable_handling,recovery_scarce_failure,3,6,0.5,0.333333,0.333333,0.0,0.166667,0.166667,0.166667,0.333333,0.166667,0.5,0.166667,0.833333,0.166667,0.166667,0.0,0.166667,0.0,0.445833
0.08,large_behavior_clone,deformable_handling,recovery_scarce_failure,4,6,0.333333,0.0,0.333333,0.0,0.166667,0.166667,0.166667,0.333333,0.0,0.5,0.5,0.333333,0.333333,0.0,0.166667,0.166667,0.0,0.306667
0.08,large_behavior_clone,deformable_handling,recovery_scarce_failure,5,6,0.166667,0.166667,0.666667,0.166667,0.333333,0.333333,0.166667,0.333333,0.166667,0.833333,0.5,0.5,0.5,0.166667,0.0,0.0,0.0,0.114167
0.08,large_behavior_clone,deformable_handling,recovery_scarce_failure,6,6,0.333333,0.166667,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.333333,0.5,0.166667,0.0,0.0,0.666667,0.166667,0.166667,0.0,0.305833
0.08,large_behavior_clone,deformable_handling,recovery_scarce_failure,7,6,0.5,0.166667,0.166667,0.166667,0.333333,0.0,0.333333,0.166667,0.333333,0.666667,0.333333,0.5,0.333333,0.5,0.0,0.166667,0.0,0.384167
0.08,large_behavior_clone,deformable_handling,recovery_scarce_failure,8,6,0.0,0.0,0.166667,0.0,0.166667,0.333333,0.166667,0.333333,0.166667,0.5,0.5,0.5,0.333333,0.166667,0.0,0.0,0.0,0.0
0.08,large_behavior_clone,deformable_handling,recovery_scarce_failure,9,6,0.333333,0.333333,0.333333,0.0,0.166667,0.166667,0.0,0.166667,0.166667,0.166667,0.0,0.5,0.0,0.333333,0.166667,0.0,0.0,0.310833
0.08,large_behavior_clone,deformable_handling,distribution_mixture_aliasing,0,6,0.5,0.0,0.5,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.666667,0.666667,0.666667,0.5,0.333333,0.0,0.0,0.0,0.421667
0.08,large_behavior_clone,deformable_handling,distribution_mixture_aliasing,1,6,0.0,0.166667,0.166667,0.0,0.333333,0.166667,0.333333,0.333333,0.333333,0.5,0.833333,0.666667,0.166667,0.166667,0.5,0.166667,0.0,0.0
0.08,large_behavior_clone,deformable_handling,distribution_mixture_aliasing,2,6,0.666667,0.166667,0.166667,0.0,0.0,0.333333,0.333333,0.5,0.0,0.5,0.333333,0.166667,0.166667,0.5,0.0,0.166667,0.0,0.671667
0.08,large_behavior_clone,deformable_handling,distribution_mixture_aliasing,3,6,0.333333,0.166667,0.166667,0.0,0.166667,0.333333,0.166667,0.0,0.5,0.666667,0.333333,0.333333,0.333333,0.5,0.0,0.0,0.0,0.305833
0.08,large_behavior_clone,deformable_handling,distribution_mixture_aliasing,4,6,0.5,0.166667,0.5,0.0,0.5,0.333333,0.0,0.166667,0.166667,0.666667,0.333333,0.166667,0.166667,0.5,0.166667,0.166667,0.0,0.4725
0.08,large_behavior_clone,deformable_handling,distribution_mixture_aliasing,5,6,0.333333,0.5,0.333333,0.0,0.0,0.333333,0.333333,0.5,0.166667,0.166667,0.166667,0.333333,0.333333,0.333333,0.166667,0.333333,0.0,0.3625
0.08,large_behavior_clone,deformable_handling,distribution_mixture_aliasing,6,6,0.5,0.333333,0.333333,0.0,0.5,0.0,0.166667,0.333333,0.0,0.666667,0.166667,0.666667,0.333333,0.666667,0.333333,0.333333,0.0,0.431667
0.08,large_behavior_clone,deformable_handling,distribution_mixture_aliasing,7,6,0.5,0.166667,0.333333,0.0,0.333333,0.166667,0.0,0.333333,0.0,0.333333,0.5,0.333333,0.166667,0.166667,0.166667,0.5,0.0,0.476667
0.08,large_behavior_clone,deformable_handling,distribution_mixture_aliasing,8,6,0.5,0.0,0.333333,0.0,0.166667,0.0,0.833333,0.166667,0.0,0.5,0.333333,0.666667,0.166667,0.166667,0.0,0.166667,0.0,0.3525
0.08,large_behavior_clone,deformable_handling,distribution_mixture_aliasing,9,6,0.333333,0.0,0.0,0.0,0.5,0.333333,0.166667,0.333333,0.0,0.333333,0.166667,0.166667,0.666667,0.666667,0.0,0.0,0.0,0.318333
0.08,large_behavior_clone,deformable_handling,actuator_latency_shift,0,6,1.0,0.333333,0.0,0.0,0.166667,0.666667,0.0,0.166667,0.0,0.166667,0.5,0.666667,0.333333,0.166667,0.5,0.166667,0.0,1.0
0.08,large_behavior_clone,deformable_handling,actuator_latency_shift,1,6,0.666667,0.666667,0.166667,0.333333,0.0,0.166667,0.166667,0.333333,0.0,0.166667,0.166667,0.5,0.333333,0.166667,0.333333,0.333333,0.0,0.665833
0.08,large_behavior_clone,deformable_handling,actuator_latency_shift,2,6,0.666667,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.5,0.333333,0.166667,0.166667,0.0,0.689167
0.08,large_behavior_clone,deformable_handling,actuator_latency_shift,3,6,0.5,0.333333,0.5,0.166667,0.0,0.166667,0.0,0.5,0.0,0.166667,0.333333,0.5,0.166667,0.333333,0.166667,0.0,0.0,0.494167
0.08,large_behavior_clone,deformable_handling,actuator_latency_shift,4,6,0.5,0.333333,0.166667,0.0,0.333333,0.166667,0.0,0.166667,0.166667,0.5,0.166667,0.833333,0.166667,0.333333,0.0,0.0,0.0,0.444167
0.08,large_behavior_clone,deformable_handling,actuator_latency_shift,5,6,0.5,0.0,0.333333,0.0,0.166667,0.5,0.333333,0.333333,0.166667,0.666667,0.0,0.5,0.166667,0.166667,0.0,0.333333,0.0,0.443333
0.08,large_behavior_clone,deformable_handling,actuator_latency_shift,6,6,0.666667,0.333333,0.166667,0.0,0.5,0.0,0.0,0.166667,0.166667,0.5,0.166667,0.666667,0.166667,0.0,0.166667,0.166667,0.0,0.593333
0.08,large_behavior_clone,deformable_handling,actuator_latency_shift,7,6,0.333333,0.0,0.5,0.0,0.333333,0.0,0.333333,0.166667,0.166667,0.166667,0.333333,0.166667,0.5,0.0,0.0,0.333333,0.0,0.274167
0.08,large_behavior_clone,deformable_handling,actuator_latency_shift,8,6,0.333333,0.166667,0.166667,0.0,0.0,0.333333,0.0,0.166667,0.166667,0.166667,0.5,0.5,0.333333,0.5,0.333333,0.166667,0.0,0.349167
0.08,large_behavior_clone,deformable_handling,actuator_latency_shift,9,6,0.666667,0.166667,0.166667,0.0,0.333333,0.333333,0.166667,0.0,0.166667,0.5,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.0,0.640833
0.08,large_behavior_clone,deformable_handling,mixed_exception_stress,0,6,0.333333,0.166667,0.333333,0.166667,0.333333,0.166667,0.0,0.166667,0.166667,0.666667,0.333333,0.666667,0.0,0.5,0.333333,0.166667,0.0,0.235833
0.08,large_behavior_clone,deformable_handling,mixed_exception_stress,1,6,0.333333,0.166667,0.166667,0.0,0.0,0.5,0.166667,0.0,0.166667,0.333333,0.166667,0.5,0.666667,0.166667,0.166667,0.166667,0.0,0.368333
0.08,large_behavior_clone,deformable_handling,mixed_exception_stress,2,6,0.5,0.333333,0.166667,0.5,0.0,0.333333,0.333333,0.333333,0.166667,0.333333,0.0,0.166667,0.166667,0.0,0.333333,0.166667,0.0,0.4375
0.08,large_behavior_clone,deformable_handling,mixed_exception_stress,3,6,0.166667,0.166667,0.5,0.0,0.166667,0.0,0.333333,0.166667,0.0,0.666667,0.166667,0.666667,0.333333,0.333333,0.333333,0.333333,0.0,0.101667
0.08,large_behavior_clone,deformable_handling,mixed_exception_stress,4,6,0.333333,0.0,0.5,0.333333,0.0,0.5,0.166667,0.333333,0.0,0.333333,0.666667,0.5,0.333333,0.333333,0.0,0.0,0.0,0.285833
0.08,large_behavior_clone,deformable_handling,mixed_exception_stress,5,6,0.333333,0.333333,0.0,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.333333,0.333333,0.5,0.333333,0.333333,0.0,0.0,0.0,0.300833
0.08,large_behavior_clone,deformable_handling,mixed_exception_stress,6,6,0.5,0.166667,0.666667,0.166667,0.5,0.0,0.5,0.333333,0.166667,0.333333,0.166667,0.0,0.333333,0.166667,0.166667,0.166667,0.0,0.3975
0.08,large_behavior_clone,deformable_handling,mixed_exception_stress,7,6,0.166667,0.0,0.166667,0.166667,0.166667,0.5,0.333333,0.333333,0.333333,0.333333,0.166667,0.5,0.333333,0.5,0.333333,0.166667,0.0,0.0875
0.08,large_behavior_clone,deformable_handling,mixed_exception_stress,8,6,0.166667,0.333333,0.333333,0.333333,0.166667,0.0,0.0,0.333333,0.166667,0.666667,0.5,0.666667,0.5,0.0,0.666667,0.333333,0.0,0.106667
0.08,large_behavior_clone,deformable_handling,mixed_exception_stress,9,6,0.5,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.333333,0.0,0.166667,0.333333,0.5,0.333333,0.0,0.0,0.5,0.0,0.458333
0.08,large_behavior_clone,mobile_manipulation,rare_contact_tail,0,6,0.333333,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.0,0.333333,0.166667,0.333333,0.333333,0.0,0.0,0.0,0.0,0.341667
0.08,large_behavior_clone,mobile_manipulation,rare_contact_tail,1,6,0.166667,0.0,0.666667,0.0,0.333333,0.333333,0.333333,0.166667,0.5,0.5,0.666667,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.098333
0.08,large_behavior_clone,mobile_manipulation,rare_contact_tail,2,6,0.666667,0.5,0.0,0.0,0.333333,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.333333,0.5,0.0,0.333333,0.166667,0.0,0.693333
0.08,large_behavior_clone,mobile_manipulation,rare_contact_tail,3,6,0.666667,0.166667,0.333333,0.333333,0.0,0.166667,0.5,0.333333,0.166667,0.5,0.333333,0.666667,0.0,0.0,0.166667,0.166667,0.0,0.53
0.08,large_behavior_clone,mobile_manipulation,rare_contact_tail,4,6,0.666667,0.166667,0.333333,0.333333,0.333333,0.166667,0.333333,0.5,0.166667,0.333333,0.166667,0.166667,0.5,0.166667,0.333333,0.166667,0.0,0.586667
0.08,large_behavior_clone,mobile_manipulation,rare_contact_tail,5,6,0.5,0.0,0.5,0.0,0.5,0.166667,0.333333,0.0,0.166667,0.333333,0.333333,0.5,0.166667,0.166667,0.0,0.0,0.0,0.381667
0.08,large_behavior_clone,mobile_manipulation,rare_contact_tail,6,6,0.166667,0.5,0.333333,0.0,0.333333,0.5,0.166667,0.166667,0.0,0.333333,0.333333,0.5,0.166667,0.166667,0.0,0.0,0.0,0.170833
0.08,large_behavior_clone,mobile_manipulation,rare_contact_tail,7,6,0.666667,0.166667,0.5,0.0,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.5,0.333333,0.333333,0.0,0.166667,0.0,0.6225
0.08,large_behavior_clone,mobile_manipulation,rare_contact_tail,8,6,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.5,0.0,0.333333,0.5,0.333333,0.166667,0.166667,0.166667,0.0,0.666667,0.0,0.105
0.08,large_behavior_clone,mobile_manipulation,rare_contact_tail,9,6,0.5,0.333333,0.333333,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.333333,0.333333,0.333333,0.0,0.5,0.166667,0.166667,0.0,0.51
0.08,large_behavior_clone,mobile_manipulation,occluded_precondition,0,6,0.666667,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.5,0.5,0.166667,0.666667,0.333333,0.333333,0.166667,0.0,0.0,0.600833
0.08,large_behavior_clone,mobile_manipulation,occluded_precondition,1,6,0.5,0.0,0.5,0.166667,0.166667,0.5,0.0,0.5,0.0,0.5,0.666667,0.166667,0.5,0.333333,0.0,0.166667,0.0,0.515
0.08,large_behavior_clone,mobile_manipulation,occluded_precondition,2,6,0.333333,0.166667,0.333333,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.5,0.5,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.289167
0.08,large_behavior_clone,mobile_manipulation,occluded_precondition,3,6,0.833333,0.333333,0.5,0.0,0.166667,0.166667,0.333333,0.166667,0.0,0.5,0.333333,0.166667,0.166667,0.5,0.5,0.166667,0.0,0.825
0.08,large_behavior_clone,mobile_manipulation,occluded_precondition,4,6,0.5,0.333333,0.0,0.0,0.0,0.166667,0.166667,0.5,0.333333,0.333333,0.333333,0.333333,0.5,0.166667,0.0,0.0,0.0,0.52
0.08,large_behavior_clone,mobile_manipulation,occluded_precondition,5,6,0.666667,0.333333,0.0,0.0,0.166667,0.333333,0.166667,0.0,0.5,0.333333,0.0,0.333333,0.5,0.166667,0.166667,0.0,0.0,0.669167
0.08,large_behavior_clone,mobile_manipulation,occluded_precondition,6,6,0.666667,0.333333,0.166667,0.166667,0.0,0.333333,0.166667,0.333333,0.0,0.166667,0.166667,0.333333,0.333333,0.0,0.0,0.166667,0.0,0.680833
0.08,large_behavior_clone,mobile_manipulation,occluded_precondition,7,6,0.5,0.5,0.333333,0.166667,0.0,0.166667,0.0,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.5375
0.08,large_behavior_clone,mobile_manipulation,occluded_precondition,8,6,0.666667,0.333333,0.5,0.166667,0.5,0.333333,0.0,0.166667,0.166667,0.5,0.166667,0.5,0.166667,0.0,0.0,0.0,0.0,0.605
0.08,large_behavior_clone,mobile_manipulation,occluded_precondition,9,6,0.5,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.666667,0.166667,0.666667,0.166667,0.166667,0.0,0.0,0.0,0.4825
0.08,large_behavior_clone,mobile_manipulation,embodiment_mismatch,0,6,0.666667,0.0,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.333333,0.5,0.5,0.166667,0.0,0.5,0.0,0.0,0.0,0.575833
0.08,large_behavior_clone,mobile_manipulation,embodiment_mismatch,1,6,0.833333,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.5,0.333333,0.666667,0.5,0.166667,0.0,0.333333,0.0,0.854167
0.08,large_behavior_clone,mobile_manipulation,embodiment_mismatch,2,6,0.333333,0.166667,0.333333,0.0,0.166667,0.166667,0.5,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.0,0.166667,0.166667,0.0,0.289167
0.08,large_behavior_clone,mobile_manipulation,embodiment_mismatch,3,6,0.833333,0.166667,0.333333,0.166667,0.0,0.5,0.0,0.166667,0.166667,0.666667,0.5,0.166667,0.5,0.0,0.0,0.0,0.0,0.875
0.08,large_behavior_clone,mobile_manipulation,embodiment_mismatch,4,6,0.5,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.166667,0.0,0.5,0.166667,0.5,0.333333,0.166667,0.0,0.166667,0.0,0.421667
0.08,large_behavior_clone,mobile_manipulation,embodiment_mismatch,5,6,0.5,0.333333,0.5,0.0,0.0,0.333333,0.0,0.166667,0.333333,0.333333,0.166667,0.5,0.0,0.333333,0.166667,0.0,0.0,0.498333
0.08,large_behavior_clone,mobile_manipulation,embodiment_mismatch,6,6,0.5,0.166667,0.333333,0.166667,0.0,0.166667,0.166667,0.5,0.166667,0.333333,0.166667,0.5,0.5,0.166667,0.166667,0.333333,0.0,0.474167
0.08,large_behavior_clone,mobile_manipulation,embodiment_mismatch,7,6,0.5,0.333333,0.166667,0.166667,0.0,0.333333,0.166667,0.166667,0.333333,0.5,0.166667,0.5,0.333333,0.333333,0.166667,0.0,0.0,0.480833
0.08,large_behavior_clone,mobile_manipulation,embodiment_mismatch,8,6,0.333333,0.333333,0.333333,0.333333,0.0,0.0,0.166667,0.0,0.0,0.5,0.833333,0.666667,0.166667,0.166667,0.0,0.0,0.0,0.26
0.08,large_behavior_clone,mobile_manipulation,embodiment_mismatch,9,6,0.333333,0.0,0.166667,0.0,0.333333,0.666667,0.166667,0.0,0.0,0.166667,0.333333,0.333333,0.166667,0.333333,0.166667,0.333333,0.0,0.31
0.08,large_behavior_clone,mobile_manipulation,long_horizon_compounding,0,6,0.666667,0.666667,0.333333,0.5,0.166667,0.333333,0.0,0.333333,0.0,0.5,0.333333,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.651667
0.08,large_behavior_clone,mobile_manipulation,long_horizon_compounding,1,6,0.5,0.333333,0.166667,0.0,0.333333,0.5,0.5,0.5,0.0,0.5,0.166667,0.5,0.0,0.0,0.0,0.166667,0.0,0.439167
0.08,large_behavior_clone,mobile_manipulation,long_horizon_compounding,2,6,0.666667,0.333333,0.333333,0.166667,0.0,0.666667,0.0,0.0,0.0,0.5,0.166667,0.5,0.333333,0.166667,0.166667,0.0,0.0,0.708333
0.08,large_behavior_clone,mobile_manipulation,long_horizon_compounding,3,6,0.666667,0.0,0.333333,0.0,0.333333,0.5,0.0,0.333333,0.0,0.333333,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.623333
0.08,large_behavior_clone,mobile_manipulation,long_horizon_compounding,4,6,0.5,0.166667,0.333333,0.0,0.166667,0.333333,0.166667,0.0,0.166667,0.333333,0.166667,0.333333,0.0,0.0,0.0,0.0,0.0,0.4675
0.08,large_behavior_clone,mobile_manipulation,long_horizon_compounding,5,6,0.666667,0.333333,0.166667,0.0,0.0,0.333333,0.0,0.333333,0.166667,0.5,0.666667,0.333333,0.166667,0.0,0.0,0.333333,0.0,0.700833
0.08,large_behavior_clone,mobile_manipulation,long_horizon_compounding,6,6,0.5,0.333333,0.166667,0.0,0.5,0.0,0.0,0.333333,0.166667,0.5,0.5,0.333333,0.166667,0.166667,0.166667,0.0,0.0,0.453333
0.08,large_behavior_clone,mobile_manipulation,long_horizon_compounding,7,6,0.5,0.166667,0.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0.166667,0.166667,0.5,0.166667,0.166667,0.0,0.166667,0.0,0.484167
0.08,large_behavior_clone,mobile_manipulation,long_horizon_compounding,8,6,0.166667,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.166667,0.666667,0.5,0.333333,0.166667,0.0,0.0,0.135833
0.08,large_behavior_clone,mobile_manipulation,long_horizon_compounding,9,6,0.0,0.333333,0.666667,0.0,0.333333,0.5,0.666667,0.333333,0.166667,0.166667,0.333333,0.166667,0.333333,0.166667,0.0,0.333333,0.0,0.0
0.08,large_behavior_clone,mobile_manipulation,spurious_visual_shortcut,0,6,0.166667,0.333333,0.166667,0.0,0.166667,0.5,0.333333,0.166667,0.166667,0.666667,0.5,0.833333,0.333333,0.166667,0.0,0.0,0.0,0.130833
0.08,large_behavior_clone,mobile_manipulation,spurious_visual_shortcut,1,6,0.333333,0.166667,0.666667,0.166667,0.166667,0.333333,0.0,0.166667,0.5,0.333333,0.166667,0.5,0.166667,0.333333,0.0,0.166667,0.0,0.2725
0.08,large_behavior_clone,mobile_manipulation,spurious_visual_shortcut,2,6,0.5,0.166667,0.5,0.0,0.5,0.0,0.166667,0.333333,0.166667,0.5,0.333333,0.666667,0.166667,0.333333,0.166667,0.166667,0.0,0.391667
0.08,large_behavior_clone,mobile_manipulation,spurious_visual_shortcut,3,6,0.333333,0.5,0.333333,0.0,0.0,0.333333,0.166667,0.166667,0.0,0.5,0.166667,0.5,0.0,0.0,0.0,0.0,0.0,0.351667
0.08,large_behavior_clone,mobile_manipulation,spurious_visual_shortcut,4,6,0.666667,0.0,0.166667,0.0,0.333333,0.5,0.166667,0.166667,0.166667,0.333333,0.333333,0.166667,0.0,0.666667,0.0,0.0,0.0,0.6225
0.08,large_behavior_clone,mobile_manipulation,spurious_visual_shortcut,5,6,0.666667,0.166667,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.666667,0.333333,0.0,0.0,0.166667,0.166667,0.5,0.0,0.668333
