method,split,task,regime,seed,episodes,success,rare_failure_recall,contact_boundary_error,unsafe_commitment,overtrust_rate,recovery_success,tail_risk_rate,calibration_ece,intervention_cost,average_scaling_gain,boundary_risk_slope,scale_exception_gap,boundary_coverage,shortcut_reliance,morphology_transfer_gap,recoverability_deficit,regret_to_oracle,utility
small_behavior_clone,nominal_scaling,deformable_handling,embodiment_mismatch,3,6,0.5,0.166667,0.5,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.333333,0.0,0.166667,0.166667,0.508333
small_behavior_clone,nominal_scaling,deformable_handling,embodiment_mismatch,4,6,0.333333,0.166667,0.166667,0.166667,0.166667,0.5,0.0,0.166667,0.166667,0.0,0.666667,0.166667,0.333333,0.5,0.166667,0.0,0.5,0.325833
small_behavior_clone,nominal_scaling,deformable_handling,embodiment_mismatch,5,6,0.5,0.0,0.5,0.0,0.166667,0.333333,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.333333,0.0,0.333333,0.451667
small_behavior_clone,nominal_scaling,deformable_handling,embodiment_mismatch,6,6,0.333333,0.166667,0.333333,0.0,0.0,0.166667,0.333333,0.0,0.166667,0.166667,0.0,0.166667,0.333333,0.0,0.0,0.166667,0.666667,0.305833
small_behavior_clone,nominal_scaling,deformable_handling,embodiment_mismatch,7,6,0.5,0.166667,0.166667,0.0,0.166667,0.166667,0.333333,0.5,0.166667,0.0,0.333333,0.0,0.166667,0.333333,0.0,0.0,0.333333,0.465833
small_behavior_clone,nominal_scaling,deformable_handling,embodiment_mismatch,8,6,0.5,0.166667,0.666667,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,0.333333,0.0,0.333333,0.0,0.0,0.333333,0.5,0.505833
small_behavior_clone,nominal_scaling,deformable_handling,embodiment_mismatch,9,6,0.5,0.0,0.333333,0.333333,0.0,0.333333,0.0,0.0,0.0,0.166667,0.5,0.333333,0.166667,0.166667,0.0,0.333333,0.5,0.441667
small_behavior_clone,nominal_scaling,deformable_handling,long_horizon_compounding,0,6,0.166667,0.333333,0.5,0.5,0.0,0.166667,0.666667,0.0,0.0,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.333333,0.5,0.063333
small_behavior_clone,nominal_scaling,deformable_handling,long_horizon_compounding,1,6,0.333333,0.666667,0.166667,0.0,0.333333,0.166667,0.166667,0.0,0.333333,0.0,0.5,0.333333,0.0,0.166667,0.0,0.333333,0.666667,0.289167
small_behavior_clone,nominal_scaling,deformable_handling,long_horizon_compounding,2,6,0.5,0.166667,0.333333,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.166667,0.333333,0.0,0.0,0.0,0.0,0.166667,0.333333,0.465
small_behavior_clone,nominal_scaling,deformable_handling,long_horizon_compounding,3,6,0.166667,0.333333,0.333333,0.0,0.0,0.166667,0.333333,0.0,0.0,0.0,0.166667,0.333333,0.166667,0.0,0.333333,0.166667,0.666667,0.140833
small_behavior_clone,nominal_scaling,deformable_handling,long_horizon_compounding,4,6,0.666667,0.5,0.333333,0.333333,0.0,0.5,0.166667,0.0,0.0,0.0,0.5,0.333333,0.666667,0.166667,0.0,0.333333,0.333333,0.698333
small_behavior_clone,nominal_scaling,deformable_handling,long_horizon_compounding,5,6,0.666667,0.0,0.333333,0.0,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.5,0.166667,0.5,0.166667,0.0,0.0,0.333333,0.661667
small_behavior_clone,nominal_scaling,deformable_handling,long_horizon_compounding,6,6,0.5,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.166667,0.166667,0.0,0.666667,0.166667,0.166667,0.166667,0.0,0.166667,0.0,0.468333
small_behavior_clone,nominal_scaling,deformable_handling,long_horizon_compounding,7,6,0.166667,0.333333,0.333333,0.166667,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.666667,0.105833
small_behavior_clone,nominal_scaling,deformable_handling,long_horizon_compounding,8,6,0.333333,0.333333,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.166667,0.0,0.166667,0.5,0.191667
small_behavior_clone,nominal_scaling,deformable_handling,long_horizon_compounding,9,6,0.166667,0.166667,0.166667,0.0,0.0,0.333333,0.0,0.0,0.5,0.0,0.333333,0.333333,0.666667,0.333333,0.0,0.0,0.833333,0.171667
small_behavior_clone,nominal_scaling,deformable_handling,spurious_visual_shortcut,0,6,0.333333,0.166667,0.333333,0.333333,0.166667,0.333333,0.5,0.0,0.166667,0.0,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.5,0.210833
small_behavior_clone,nominal_scaling,deformable_handling,spurious_visual_shortcut,1,6,0.333333,0.166667,0.5,0.166667,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.166667,0.5,0.2275
small_behavior_clone,nominal_scaling,deformable_handling,spurious_visual_shortcut,2,6,0.166667,0.166667,0.333333,0.0,0.0,0.333333,0.0,0.166667,0.5,0.333333,0.333333,0.166667,0.5,0.166667,0.0,0.166667,0.666667,0.178333
small_behavior_clone,nominal_scaling,deformable_handling,spurious_visual_shortcut,3,6,0.166667,0.666667,0.166667,0.0,0.0,0.166667,0.333333,0.333333,0.166667,0.0,0.5,0.0,0.333333,0.166667,0.166667,0.166667,0.666667,0.205
small_behavior_clone,nominal_scaling,deformable_handling,spurious_visual_shortcut,4,6,0.5,0.5,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.333333,0.333333,0.166667,0.0,0.5,0.166667,0.0,0.333333,0.333333,0.5525
small_behavior_clone,nominal_scaling,deformable_handling,spurious_visual_shortcut,5,6,0.333333,0.166667,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.0,0.333333,0.333333,0.0,0.166667,0.166667,0.0,0.333333,0.666667,0.3325
small_behavior_clone,nominal_scaling,deformable_handling,spurious_visual_shortcut,6,6,0.5,0.166667,0.5,0.0,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.333333,0.166667,0.5,0.333333,0.0,0.0,0.5,0.47
small_behavior_clone,nominal_scaling,deformable_handling,spurious_visual_shortcut,7,6,0.333333,0.5,0.666667,0.0,0.166667,0.0,0.166667,0.166667,0.333333,0.166667,0.5,0.0,0.0,0.166667,0.0,0.166667,0.666667,0.305833
small_behavior_clone,nominal_scaling,deformable_handling,spurious_visual_shortcut,8,6,0.333333,0.166667,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.5,0.0,0.166667,0.166667,0.0,0.0,0.5,0.260833
small_behavior_clone,nominal_scaling,deformable_handling,spurious_visual_shortcut,9,6,0.333333,0.166667,0.333333,0.0,0.166667,0.166667,0.166667,0.166667,0.5,0.166667,0.333333,0.166667,0.333333,0.333333,0.0,0.0,0.666667,0.284167
small_behavior_clone,nominal_scaling,deformable_handling,recovery_scarce_failure,0,6,0.333333,0.333333,0.166667,0.0,0.333333,0.166667,0.0,0.166667,0.166667,0.166667,0.333333,0.166667,0.333333,0.166667,0.0,0.333333,0.5,0.325833
small_behavior_clone,nominal_scaling,deformable_handling,recovery_scarce_failure,1,6,0.5,0.0,0.333333,0.333333,0.166667,0.833333,0.5,0.333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.166667,0.0,0.474167
small_behavior_clone,nominal_scaling,deformable_handling,recovery_scarce_failure,2,6,0.5,0.0,0.833333,0.333333,0.0,0.166667,0.0,0.0,0.0,0.166667,0.333333,0.333333,0.0,0.0,0.166667,0.166667,0.333333,0.423333
small_behavior_clone,nominal_scaling,deformable_handling,recovery_scarce_failure,3,6,0.833333,0.166667,0.333333,0.0,0.166667,0.333333,0.333333,0.0,0.0,0.166667,0.666667,0.166667,0.333333,0.333333,0.0,0.166667,0.0,0.831667
small_behavior_clone,nominal_scaling,deformable_handling,recovery_scarce_failure,4,6,0.5,0.166667,0.333333,0.166667,0.166667,0.166667,0.166667,0.0,0.333333,0.0,0.333333,0.166667,0.5,0.333333,0.166667,0.0,0.166667,0.465833
small_behavior_clone,nominal_scaling,deformable_handling,recovery_scarce_failure,5,6,0.166667,0.166667,0.0,0.0,0.166667,0.333333,0.0,0.333333,0.5,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.333333,0.833333,0.115833
small_behavior_clone,nominal_scaling,deformable_handling,recovery_scarce_failure,6,6,0.333333,0.0,0.0,0.166667,0.0,0.333333,0.333333,0.166667,0.166667,0.333333,0.0,0.333333,0.166667,0.166667,0.166667,0.0,0.5,0.255
small_behavior_clone,nominal_scaling,deformable_handling,recovery_scarce_failure,7,6,0.666667,0.333333,0.333333,0.0,0.0,0.333333,0.0,0.0,0.333333,0.166667,0.166667,0.0,0.666667,0.0,0.0,0.333333,0.166667,0.749167
small_behavior_clone,nominal_scaling,deformable_handling,recovery_scarce_failure,8,6,0.333333,0.0,0.666667,0.0,0.166667,0.333333,0.166667,0.0,0.333333,0.166667,0.333333,0.166667,0.0,0.166667,0.166667,0.0,0.5,0.269167
small_behavior_clone,nominal_scaling,deformable_handling,recovery_scarce_failure,9,6,0.666667,0.166667,0.5,0.333333,0.0,0.333333,0.166667,0.0,0.333333,0.0,0.333333,0.333333,0.5,0.166667,0.166667,0.333333,0.0,0.630833
small_behavior_clone,nominal_scaling,deformable_handling,distribution_mixture_aliasing,0,6,0.166667,0.0,0.5,0.0,0.166667,0.166667,0.333333,0.166667,0.333333,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0,0.666667,0.105833
small_behavior_clone,nominal_scaling,deformable_handling,distribution_mixture_aliasing,1,6,0.666667,0.166667,0.0,0.333333,0.166667,0.333333,0.166667,0.333333,0.0,0.0,0.166667,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.606667
small_behavior_clone,nominal_scaling,deformable_handling,distribution_mixture_aliasing,2,6,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.166667,0.333333,0.333333,0.0,0.333333,0.0,0.0,0.666667,0.258333
small_behavior_clone,nominal_scaling,deformable_handling,distribution_mixture_aliasing,3,6,0.5,0.5,0.166667,0.166667,0.166667,0.333333,0.166667,0.166667,0.5,0.166667,0.166667,0.333333,0.333333,0.0,0.0,0.0,0.0,0.4825
small_behavior_clone,nominal_scaling,deformable_handling,distribution_mixture_aliasing,4,6,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.333333,0.333333,0.166667,0.0,0.0,0.166667,0.5,0.0925
small_behavior_clone,nominal_scaling,deformable_handling,distribution_mixture_aliasing,5,6,0.5,0.333333,0.666667,0.0,0.0,0.0,0.5,0.333333,0.0,0.0,0.333333,0.166667,0.166667,0.333333,0.166667,0.166667,0.5,0.464167
small_behavior_clone,nominal_scaling,deformable_handling,distribution_mixture_aliasing,6,6,0.166667,0.333333,0.166667,0.166667,0.0,0.166667,0.166667,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.833333,0.140833
small_behavior_clone,nominal_scaling,deformable_handling,distribution_mixture_aliasing,7,6,0.166667,0.0,0.5,0.0,0.0,0.166667,0.333333,0.0,0.0,0.0,0.333333,0.166667,0.166667,0.166667,0.0,0.166667,0.833333,0.113333
small_behavior_clone,nominal_scaling,deformable_handling,distribution_mixture_aliasing,8,6,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.5,0.166667,0.0,0.0,1.0,0.0
small_behavior_clone,nominal_scaling,deformable_handling,distribution_mixture_aliasing,9,6,0.166667,0.333333,0.166667,0.0,0.166667,0.0,0.166667,0.333333,0.166667,0.0,0.166667,0.333333,0.5,0.166667,0.0,0.0,0.5,0.148333
small_behavior_clone,nominal_scaling,deformable_handling,actuator_latency_shift,0,6,0.0,0.333333,0.5,0.0,0.0,0.0,0.5,0.0,0.166667,0.333333,0.166667,0.0,0.166667,0.0,0.166667,0.333333,0.5,0.0
small_behavior_clone,nominal_scaling,deformable_handling,actuator_latency_shift,1,6,0.5,0.333333,0.333333,0.166667,0.0,0.166667,0.166667,0.0,0.333333,0.166667,0.666667,0.166667,0.333333,0.5,0.0,0.166667,0.5,0.478333
small_behavior_clone,nominal_scaling,deformable_handling,actuator_latency_shift,2,6,0.333333,0.166667,0.5,0.5,0.166667,0.166667,0.0,0.0,0.0,0.333333,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.333333,0.2425
small_behavior_clone,nominal_scaling,deformable_handling,actuator_latency_shift,3,6,0.5,0.166667,0.333333,0.333333,0.166667,0.5,0.333333,0.166667,0.0,0.0,0.333333,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.46
small_behavior_clone,nominal_scaling,deformable_handling,actuator_latency_shift,4,6,0.333333,0.5,0.5,0.5,0.0,0.333333,0.166667,0.0,0.0,0.166667,0.166667,0.333333,0.166667,0.333333,0.166667,0.166667,0.5,0.285
small_behavior_clone,nominal_scaling,deformable_handling,actuator_latency_shift,5,6,0.5,0.0,0.5,0.0,0.166667,0.0,0.5,0.166667,0.0,0.166667,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.441667
small_behavior_clone,nominal_scaling,deformable_handling,actuator_latency_shift,6,6,0.333333,0.333333,0.333333,0.0,0.166667,0.0,0.166667,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.0,0.333333,0.5,0.666667,0.320833
small_behavior_clone,nominal_scaling,deformable_handling,actuator_latency_shift,7,6,0.5,0.166667,0.166667,0.333333,0.166667,0.166667,0.333333,0.333333,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.0,0.166667,0.166667,0.409167
small_behavior_clone,nominal_scaling,deformable_handling,actuator_latency_shift,8,6,0.666667,0.333333,0.5,0.166667,0.0,0.5,0.0,0.166667,0.166667,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.166667,0.695
small_behavior_clone,nominal_scaling,deformable_handling,actuator_latency_shift,9,6,0.5,0.166667,0.333333,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.0,0.166667,0.333333,0.166667,0.0,0.0,0.5,0.505833
small_behavior_clone,nominal_scaling,deformable_handling,mixed_exception_stress,0,6,0.333333,0.0,0.0,0.333333,0.333333,0.5,0.0,0.0,0.166667,0.166667,0.333333,0.0,0.333333,0.333333,0.0,0.166667,0.5,0.2775
small_behavior_clone,nominal_scaling,deformable_handling,mixed_exception_stress,1,6,0.166667,0.333333,0.666667,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.333333,0.166667,0.333333,0.0,0.5,0.109167
small_behavior_clone,nominal_scaling,deformable_handling,mixed_exception_stress,2,6,0.166667,0.166667,0.5,0.0,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.333333,0.166667,0.0,0.166667,0.333333,0.166667,0.5,0.116667
small_behavior_clone,nominal_scaling,deformable_handling,mixed_exception_stress,3,6,0.5,0.166667,0.333333,0.166667,0.166667,0.166667,0.5,0.0,0.0,0.166667,0.5,0.333333,0.0,0.333333,0.0,0.333333,0.5,0.388333
small_behavior_clone,nominal_scaling,deformable_handling,mixed_exception_stress,4,6,0.166667,0.0,0.333333,0.166667,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.0,0.333333,0.166667,0.333333,0.166667,0.166667,0.5,0.1025
small_behavior_clone,nominal_scaling,deformable_handling,mixed_exception_stress,5,6,0.0,0.333333,0.833333,0.166667,0.0,0.333333,0.0,0.166667,0.166667,0.0,0.666667,0.333333,0.166667,0.0,0.0,0.0,0.833333,0.0
small_behavior_clone,nominal_scaling,deformable_handling,mixed_exception_stress,6,6,0.333333,0.333333,0.333333,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.0,0.166667,0.0,0.333333,0.0,0.166667,0.166667,0.5,0.325833
small_behavior_clone,nominal_scaling,deformable_handling,mixed_exception_stress,7,6,0.166667,0.0,0.166667,0.0,0.0,0.0,0.5,0.166667,0.166667,0.166667,0.333333,0.0,0.0,0.166667,0.0,0.0,0.666667,0.080833
small_behavior_clone,nominal_scaling,deformable_handling,mixed_exception_stress,8,6,0.166667,0.333333,0.5,0.0,0.166667,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.333333,0.166667,0.166667,0.0,0.5,0.203333
small_behavior_clone,nominal_scaling,deformable_handling,mixed_exception_stress,9,6,0.166667,0.166667,0.333333,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.333333,0.333333,0.0,0.0,0.666667,0.095
small_behavior_clone,nominal_scaling,mobile_manipulation,rare_contact_tail,0,6,0.333333,0.166667,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.0,0.666667,0.333333,0.0,0.0,0.5,0.35
small_behavior_clone,nominal_scaling,mobile_manipulation,rare_contact_tail,1,6,0.5,0.166667,0.166667,0.0,0.0,0.0,0.0,0.166667,0.333333,0.666667,0.0,0.166667,0.666667,0.166667,0.166667,0.333333,0.5,0.516667
small_behavior_clone,nominal_scaling,mobile_manipulation,rare_contact_tail,2,6,0.5,0.0,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.333333,0.0,0.5,0.166667,0.0,0.0,0.333333,0.52
small_behavior_clone,nominal_scaling,mobile_manipulation,rare_contact_tail,3,6,0.5,0.5,0.333333,0.166667,0.166667,0.333333,0.166667,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.5025
small_behavior_clone,nominal_scaling,mobile_manipulation,rare_contact_tail,4,6,0.5,0.0,0.166667,0.166667,0.333333,0.166667,0.166667,0.0,0.333333,0.166667,0.833333,0.0,0.166667,0.166667,0.0,0.0,0.333333,0.411667
small_behavior_clone,nominal_scaling,mobile_manipulation,rare_contact_tail,5,6,1.0,0.666667,0.166667,0.333333,0.0,0.5,0.166667,0.333333,0.5,0.0,0.333333,0.0,0.166667,0.166667,0.0,0.166667,0.0,1.0
small_behavior_clone,nominal_scaling,mobile_manipulation,rare_contact_tail,6,6,0.0,0.333333,0.333333,0.0,0.166667,0.833333,0.333333,0.0,0.0,0.5,0.166667,0.166667,0.333333,0.5,0.166667,0.0,0.833333,0.021667
small_behavior_clone,nominal_scaling,mobile_manipulation,rare_contact_tail,7,6,0.5,0.333333,0.5,0.166667,0.166667,0.0,0.333333,0.166667,0.166667,0.5,0.333333,0.5,0.333333,0.166667,0.0,0.333333,0.166667,0.425
small_behavior_clone,nominal_scaling,mobile_manipulation,rare_contact_tail,8,6,0.666667,0.0,0.5,0.166667,0.0,0.333333,0.0,0.333333,0.166667,0.333333,0.166667,0.166667,0.333333,0.0,0.0,0.166667,0.0,0.666667
small_behavior_clone,nominal_scaling,mobile_manipulation,rare_contact_tail,9,6,0.333333,0.0,0.0,0.0,0.166667,0.333333,0.5,0.0,0.333333,0.166667,0.5,0.166667,0.166667,0.166667,0.166667,0.166667,0.666667,0.240833
small_behavior_clone,nominal_scaling,mobile_manipulation,occluded_precondition,0,6,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.666667,0.130833
small_behavior_clone,nominal_scaling,mobile_manipulation,occluded_precondition,1,6,0.666667,0.166667,0.0,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.0,0.0,0.166667,0.0,0.664167
small_behavior_clone,nominal_scaling,mobile_manipulation,occluded_precondition,2,6,0.333333,0.333333,0.333333,0.166667,0.166667,0.166667,0.333333,0.0,0.0,0.333333,0.333333,0.0,0.833333,0.166667,0.333333,0.0,0.5,0.345833
small_behavior_clone,nominal_scaling,mobile_manipulation,occluded_precondition,3,6,0.333333,0.0,0.166667,0.0,0.166667,0.333333,0.0,0.0,0.333333,0.0,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.666667,0.293333
small_behavior_clone,nominal_scaling,mobile_manipulation,occluded_precondition,4,6,0.5,0.166667,0.166667,0.166667,0.0,0.333333,0.166667,0.166667,0.0,0.333333,0.166667,0.333333,0.166667,0.0,0.0,0.333333,0.0,0.484167
small_behavior_clone,nominal_scaling,mobile_manipulation,occluded_precondition,5,6,0.666667,0.5,0.333333,0.166667,0.0,0.166667,0.166667,0.0,0.0,0.166667,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.166667,0.668333
small_behavior_clone,nominal_scaling,mobile_manipulation,occluded_precondition,6,6,0.5,0.333333,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.333333,0.0,0.166667,0.166667,0.5,0.535
small_behavior_clone,nominal_scaling,mobile_manipulation,occluded_precondition,7,6,0.5,0.0,0.333333,0.0,0.0,0.166667,0.0,0.166667,0.0,0.0,0.5,0.0,0.166667,0.0,0.0,0.166667,0.5,0.506667
small_behavior_clone,nominal_scaling,mobile_manipulation,occluded_precondition,8,6,0.166667,0.333333,0.333333,0.0,0.0,0.333333,0.0,0.166667,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.333333,0.0,0.666667,0.155
small_behavior_clone,nominal_scaling,mobile_manipulation,occluded_precondition,9,6,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.166667,0.0,0.333333,0.166667,0.666667,0.166667,0.166667,0.0,0.333333,0.156667
small_behavior_clone,nominal_scaling,mobile_manipulation,embodiment_mismatch,0,6,0.333333,0.333333,0.333333,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.5,0.166667,0.333333,0.333333,0.0,0.0,0.5,0.364167
small_behavior_clone,nominal_scaling,mobile_manipulation,embodiment_mismatch,1,6,0.0,0.333333,0.333333,0.0,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.333333,0.0,0.666667,0.333333,0.0,0.0,1.0,0.016667
small_behavior_clone,nominal_scaling,mobile_manipulation,embodiment_mismatch,2,6,0.5,0.166667,0.333333,0.166667,0.333333,0.333333,0.166667,0.0,0.0,0.166667,0.166667,0.0,0.333333,0.333333,0.0,0.333333,0.333333,0.473333
small_behavior_clone,nominal_scaling,mobile_manipulation,embodiment_mismatch,3,6,0.166667,0.333333,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333333,0.5,0.0,0.0,0.666667,0.153333
small_behavior_clone,nominal_scaling,mobile_manipulation,embodiment_mismatch,4,6,0.5,0.5,0.166667,0.0,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.5,0.166667,0.333333,0.0,0.0,0.166667,0.166667,0.540833
small_behavior_clone,nominal_scaling,mobile_manipulation,embodiment_mismatch,5,6,0.666667,0.166667,0.333333,0.0,0.0,0.166667,0.0,0.0,0.166667,0.166667,0.5,0.166667,0.333333,0.0,0.166667,0.0,0.166667,0.691667
small_behavior_clone,nominal_scaling,mobile_manipulation,embodiment_mismatch,6,6,0.5,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.0,0.333333,0.166667,0.166667,0.0,0.333333,0.49
small_behavior_clone,nominal_scaling,mobile_manipulation,embodiment_mismatch,7,6,0.5,0.0,0.166667,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.666667,0.166667,0.0,0.0,0.333333,0.166667,0.5,0.434167
small_behavior_clone,nominal_scaling,mobile_manipulation,embodiment_mismatch,8,6,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.333333,0.666667,0.28
small_behavior_clone,nominal_scaling,mobile_manipulation,embodiment_mismatch,9,6,0.666667,0.166667,0.666667,0.333333,0.0,0.333333,0.5,0.0,0.333333,0.333333,0.0,0.333333,0.833333,0.0,0.0,0.166667,0.333333,0.609167
small_behavior_clone,nominal_scaling,mobile_manipulation,long_horizon_compounding,0,6,0.333333,0.0,0.166667,0.0,0.0,0.166667,0.0,0.5,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.0,0.0,0.333333,0.323333
small_behavior_clone,nominal_scaling,mobile_manipulation,long_horizon_compounding,1,6,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.166667,0.0,0.333333,0.166667,0.666667,0.166667,0.5,0.166667,0.0,0.166667,0.666667,0.116667
small_behavior_clone,nominal_scaling,mobile_manipulation,long_horizon_compounding,2,6,0.333333,0.333333,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.333333,0.333333,0.0,0.5,0.0,0.0,0.166667,0.666667,0.34
small_behavior_clone,nominal_scaling,mobile_manipulation,long_horizon_compounding,3,6,0.333333,0.0,0.333333,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.0,0.5,0.0,0.5,0.166667,0.0,0.0,0.666667,0.305
small_behavior_clone,nominal_scaling,mobile_manipulation,long_horizon_compounding,4,6,0.5,0.166667,0.5,0.0,0.0,0.166667,0.0,0.166667,0.0,0.166667,0.333333,0.166667,0.833333,0.0,0.0,0.166667,0.5,0.560833
